modulation_type,symbol,magnitude,phase,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean,scd_max
128apsk,(0.8592658678545795-0.43781782755382526j),0.9643766285968542,-0.47123889803846913,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
bpsk,(1+0j),1.0,0.0,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
16apsk,(-0.5636214801906777+0.9762210399274298j),1.1272429603813559,2.0943951023931953,0.35784098589348406,0.018715795608282133,0.2772974240371438,0.29265381462898554,0.15443649128042838,0.3578409858934841,0.35784098589348423
128apsk,(0.7072095276376931+0j),0.7072095276376931,0.0,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
16apsk,(2.654758621716181e-17+0.43355498476205995j),0.43355498476205995,1.5707963267948966,0.32843368683140417,0.019396548363159787,0.25481480209731994,0.2684222219830355,0.11473941521241163,0.32843368683140417,0.32843368683140434
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,0.3358974845017,0.005626809784653586,0.23889552618893345,0.272074791889882,0.1376638371018207,0.33589748450170004,0.33589748450170015
16apsk,(2.654758621716181e-17+0.43355498476205995j),0.43355498476205995,1.5707963267948966,0.32843368683140417,0.019396548363159787,0.25481480209731994,0.2684222219830355,0.11473941521241163,0.32843368683140417,0.32843368683140434
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.32843368683140417,0.019396548363159787,0.25481480209731994,0.2684222219830355,0.11473941521241163,0.32843368683140417,0.32843368683140434
64apsk,(-0.3603311162653347+4.4127834816753494e-17j),0.3603311162653347,3.141592653589793,0.34860979827529925,0.05209249076556769,0.3743205594826693,0.41309817720025516,0.16972180438773984,0.34860979827529925,0.3486097982752993
256apsk,(-0.711853812279336+0.16247598737250896j),0.7301604594397698,2.9171931783333798,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
16apsk,(-7.964275865148543e-17-0.43355498476205995j),0.43355498476205995,-1.5707963267948968,0.3358974845017,0.005626809784653586,0.23889552618893345,0.272074791889882,0.1376638371018207,0.33589748450170004,0.33589748450170015
32apsk,(7.569076792658791e-17+1.2361240478362705j),1.2361240478362705,1.5707963267948966,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.3496782783039591,0.03727730866622775,0.2064126845920657,0.2730948170052202,0.1940560314891382,0.3496782783039592,0.34967827830395926
bpsk,(1+0j),1.0,0.0,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6096209538479913,0.08887844883741486,0.5877444659644087,0.5773231877666136,0.15095328958730947,0.6096209538479913,0.6096209538479914
256apsk,(2.6475215900675427e-16+0.9346053880829054j),0.9346053880829054,1.5707963267948963,0.2750397928325002,0.002152973198780526,0.19690816700109434,0.24677116914872804,0.14733813318981023,0.27503979283250013,0.27503979283250024
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
256apsk,(0.9294855219776117+0.09769286497797498j),0.9346053880829054,0.10471975511965977,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
256apsk,(-1.162966778152567-0.11104986280241383j),1.1682567351036317,-3.0463928762082846,0.2750397928325002,0.002152973198780526,0.19690816700109434,0.24677116914872804,0.14733813318981023,0.27503979283250013,0.27503979283250024
64apsk,(-0.7863197169933346-0.9860137378318031j),1.2611589069286715,-2.2439947525641384,0.3076293881136737,0.00021747850955626741,0.2209472451555587,0.25027751417484606,0.13295511687854988,0.30762938811367363,0.3076293881136738
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
256apsk,(-0.27542696426975083-1.1353254099456007j),1.1682567351036317,-1.8087957702486686,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
256apsk,(0.43419716701033273-1.084572090400264j),1.1682567351036317,-1.1899972172688609,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
128apsk,(-0.147240825947388+1.2126373004290896j),1.2215437295560152,1.691626813471427,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
256apsk,(0.17148031284650625-0.5277621357973548j),0.554921949174225,-1.2566370614359175,0.2750397928325002,0.002152973198780526,0.19690816700109434,0.24677116914872804,0.14733813318981023,0.27503979283250013,0.27503979283250024
256apsk,(0.2888089479520108+0.888862544500808j),0.9346053880829054,1.2566370614359172,0.3055062679126562,0.008149660872696632,0.2020920785535383,0.2381745157583982,0.1373553702285735,0.3055062679126563,0.30550626791265634
bpsk,(1+0j),1.0,0.0,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
32apsk,(1.142029707440933+0.4730441934550125j),1.2361240478362705,0.39269908169872425,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
256apsk,(-0.9141820179861814-0.19431538648370475j),0.9346053880829055,-2.932153143350474,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
bpsk,(1+0j),1.0,0.0,0.2719052255304327,0.058335153145728964,0.27414003972508544,0.27354329883339246,0.11223055357181273,0.2719052255304328,0.2719052255304328
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3496782783039591,0.03727730866622775,0.2064126845920657,0.2730948170052202,0.1940560314891382,0.3496782783039592,0.34967827830395926
256apsk,(0.8538045069714386-0.3801382581493964j),0.9346053880829055,-0.41887902047863895,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
256apsk,(0.43419716701033273-1.084572090400264j),1.1682567351036317,-1.1899972172688609,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
64apsk,(1.1362649126205775+0.5471963421596244j),1.2611589069286715,0.4487989505128276,0.3076293881136737,0.00021747850955626741,0.2209472451555587,0.25027751417484606,0.13295511687854988,0.30762938811367363,0.3076293881136738
64apsk,(0.5083135585988358+0.6996335919858019j),0.8647946790368033,0.9424777960769379,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
32apsk,(0.29786121634608925+0j),0.29786121634608925,0.0,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
256apsk,(0.6776553913499502-0.9516338422362578j),1.1682567351036317,-0.9519977738150891,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
64apsk,(-0.2806342578370925+1.2295390200614804j),1.2611589069286713,1.7951958020513104,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
256apsk,(0.9141820179861814+0.19431538648370497j),0.9346053880829055,0.20943951023931948,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
128apsk,(-0.6939159293512693-1.0053107809081645j),1.2215437295560152,-2.174948760177549,0.34950097337544145,0.06673941303879014,0.35678782822018834,0.34554446470288813,0.11268678132271577,0.34950097337544145,0.3495009733754415
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
64apsk,(-0.5083135585988359-0.6996335919858019j),0.8647946790368033,-2.1991148575128556,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
32apsk,(-0.6706839884103998-0.38721958124991585j),0.7744391624998321,-2.617993877991495,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
128apsk,(-1.0053107809081645+0.6939159293512692j),1.2215437295560152,2.5374402202071407,0.34950097337544145,0.06673941303879014,0.35678782822018834,0.34554446470288813,0.11268678132271577,0.34950097337544145,0.3495009733754415
256apsk,(0.694547158017103+0.6253730700341705j),0.9346053880829054,0.7330382858376185,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.3020423303398757,0.004082287380286367,0.19067139060157495,0.1887622871447671,0.08790670092321715,0.30204233033987565,0.30204233033987576
64apsk,(-1.2611589069286715+1.5444742185863722e-16j),1.2611589069286715,3.141592653589793,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
32apsk,(-0.6706839884103998-0.38721958124991585j),0.7744391624998321,-2.617993877991495,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
128apsk,(-0.24109415714921342+0.4175873295904331j),0.482188314298427,2.0943951023931953,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
32apsk,(0.7744391624998321+0j),0.7744391624998321,0.0,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
128apsk,(1.2126373004290896+0.14724082594738822j),1.2215437295560152,0.12083048667653051,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.3111884756787888,0.01451869791460594,0.20719771012085525,0.2580598153662889,0.13755099722212868,0.3111884756787888,0.3111884756787889
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
16apsk,(-0.5636214801906785-0.9762210399274296j),1.127242960381356,-2.094395102393196,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
128apsk,(-0.9171766767897894-0.2980087672144443j),0.964376628596854,-2.8274333882308147,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
32apsk,(-0.7744391624998321+9.484144414897763e-17j),0.7744391624998321,3.141592653589793,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
64apsk,(-0.2806342578370925+1.2295390200614804j),1.2611589069286713,1.7951958020513104,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
bpsk,(-1+0j),1.0,3.141592653589793,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
256apsk,(0.9516338422362577+0.6776553913499505j),1.1682567351036317,0.6187985529798077,0.3055062679126562,0.008149660872696632,0.2020920785535383,0.2381745157583982,0.1373553702285735,0.3055062679126563,0.30550626791265634
bpsk,(-1+0j),1.0,3.141592653589793,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
64apsk,(-0.49928944073565457-0.2882648930122676j),0.5765297860245355,-2.617993877991495,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6770905890345631,0.05965989164493402,0.4609421121845019,0.629156543346068,0.44892405956610637,0.6770905890345631,0.6770905890345633
bpsk,(1+0j),1.0,0.0,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
256apsk,(-0.45524760018118404-0.5708624344433328j),0.7301604594397698,-2.2439947525641384,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
bpsk,(1+0j),1.0,0.0,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
64apsk,(-0.5471963421596246-1.1362649126205775j),1.2611589069286715,-2.019595277307724,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
bpsk,(1+0j),1.0,0.0,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
bpsk,(-1+0j),1.0,3.141592653589793,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
256apsk,(-0.38209935098220543+1.1040035711418574j),1.1682567351036315,1.9039955476301778,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
256apsk,(0.28880894795201056-0.8888625445008081j),0.9346053880829055,-1.2566370614359175,0.3055062679126562,0.008149660872696632,0.2020920785535383,0.2381745157583982,0.1373553702285735,0.3055062679126563,0.30550626791265634
bpsk,(-1+0j),1.0,3.141592653589793,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
256apsk,(0.8093920085936104-0.46730269404145236j),0.9346053880829055,-0.5235987755982984,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
