modulation_type,symbol,magnitude,phase,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean
64apsk,(-0.36033111626533465+4.412783481675349e-17j),0.36033111626533465,3.141592653589793,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6115098951032552,0.034993845846384486,0.505953610666204,0.5219240414852624,0.2131654387979862,0.6115098951032553
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
64apsk,(-0.8224686147553274+0.26723625246740035j),0.8647946790368031,2.827433388230814,0.23279272179733845,0.01222138222069034,0.1463332703083095,0.19169583678531668,0.1553737798379282,0.23279272179733845
256apsk,(-0.9141820179861814+0.19431538648370497j),0.9346053880829055,2.9321531433504737,0.35169302295754945,0.041455713331057104,0.22408414661611178,0.31085561593208444,0.21916272354057728,0.35169302295754956
256apsk,(-0.9294855219776118-0.09769286497797461j),0.9346053880829055,-3.036872898470134,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
128apsk,(-0.9143386109336903-0.8100333251005595j),1.221543729556015,-2.4166097335306107,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
16apsk,(1.1272429603813559+0j),1.1272429603813559,0.0,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.32302509080460823,0.026712465335964036,0.19895379420638232,0.2478507516123007,0.16212946201056533,0.3230250908046082
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6482737342348387,0.03530902208907422,0.43705318955771083,0.5475659165661307,0.34750643291361144,0.6482737342348386
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
256apsk,(-0.4341971670103331-1.0845720904002638j),1.1682567351036317,-1.9515954363209327,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
128apsk,(0.2185397626239261-0.6725962296458455j),0.7072095276376931,-1.2566370614359175,0.3129489860644778,0.006144306705356718,0.24079255732064664,0.2734215941771726,0.14138080390099947,0.3129489860644777
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
128apsk,(-0.29800876721444475+0.9171766767897893j),0.9643766285968541,1.8849555921538759,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
128apsk,(-0.964376628596854+1.1810207513836532e-16j),0.964376628596854,3.141592653589793,0.3129489860644778,0.006144306705356718,0.24079255732064664,0.2734215941771726,0.14138080390099947,0.3129489860644777
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6482737342348387,0.03530902208907422,0.43705318955771083,0.5475659165661307,0.34750643291361144,0.6482737342348386
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
16apsk,(0.563621480190678+0.9762210399274296j),1.1272429603813559,1.0471975511965976,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
32apsk,(0.7744391624998321+0j),0.7744391624998321,0.0,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
128apsk,(0.8592658678545796+0.43781782755382503j),0.9643766285968541,0.4712388980384689,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
256apsk,(-0.9516338422362577+0.6776553913499507j),1.168256735103632,2.5227941006099854,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6115098951032552,0.034993845846384486,0.505953610666204,0.5219240414852624,0.2131654387979862,0.6115098951032553
16apsk,(6.902372416462071e-17+1.1272429603813559j),1.1272429603813559,1.5707963267948966,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
128apsk,(-1.9643921390694995e-16+1.2215437295560152j),1.2215437295560152,1.5707963267948968,0.2705284699194838,0.02485832941794991,0.2390271366297221,0.25647101669421574,0.12323344481037601,0.27052846991948387
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.35807626484672284,0.006950205667167636,0.2704315262269376,0.29440754888455106,0.1305065223849156,0.35807626484672284
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6482737342348387,0.03530902208907422,0.43705318955771083,0.5475659165661307,0.34750643291361144,0.6482737342348386
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.5897764307591152,0.04633239332025587,0.45645992241539474,0.43579421685347464,0.13173834735824244,0.5897764307591151
256apsk,(-1.1040035711418579-0.3820993509822049j),1.168256735103632,-2.808393432754513,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
256apsk,(0.38013825814939606-0.8538045069714386j),0.9346053880829055,-1.151917306316258,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
128apsk,(0.6939159293512693+1.0053107809081645j),1.2215437295560152,0.966643893412244,0.2705284699194838,0.02485832941794991,0.2390271366297221,0.25647101669421574,0.12323344481037601,0.27052846991948387
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,0.3353457700988268,0.022109272068594272,0.2113648640484165,0.27630130829594696,0.18512836334370278,0.3353457700988268
16apsk,(2.654758621716181e-17+0.43355498476205995j),0.43355498476205995,1.5707963267948966,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
64apsk,(-0.2672362524674002+0.8224686147553275j),0.8647946790368032,1.8849555921538759,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
64apsk,(2.2063917408376744e-17+0.36033111626533465j),0.36033111626533465,1.5707963267948966,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
bpsk,(-1+0j),1.0,3.141592653589793,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
64apsk,(-0.2806342578370928-1.2295390200614804j),1.2611589069286715,-1.7951958020513106,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
bpsk,(1+0j),1.0,0.0,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
32apsk,(4.742072207448882e-17+0.7744391624998321j),0.7744391624998321,1.5707963267948966,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
128apsk,(-1.2215437295560152-3.9287842781389996e-16j),1.2215437295560152,-3.141592653589793,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
256apsk,(1.1209341287097478-0.3291359570279671j),1.1682567351036317,-0.2855993321445267,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
64apsk,(1.2295390200614802-0.28063425783709284j),1.2611589069286713,-0.22439947525641407,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
16apsk,(0.563621480190678-0.9762210399274296j),1.1272429603813559,-1.0471975511965976,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
32apsk,(0.4730441934550127-1.142029707440933j),1.2361240478362705,-1.1780972450961722,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
128apsk,(0.6725962296458454+0.2185397626239262j),0.707209527637693,0.3141592653589793,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.3753341908889993,0.014339174662101333,0.3038188018432509,0.41556137665239207,0.29757640717947964,0.37533419088899933
32apsk,(7.569076792658791e-17+1.2361240478362705j),1.2361240478362705,1.5707963267948966,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
64apsk,(1.2611589069286713+0j),1.2611589069286713,0.0,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
256apsk,(0.6578518425285598-0.31680475029752103j),0.7301604594397697,-0.448798950512827,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
128apsk,(-1.2126373004290896-0.14724082594738794j),1.2215437295560152,-3.020762166913263,0.2563890736328955,0.025267049744227634,0.21960362957148516,0.23136275251787208,0.10585723962341914,0.2563890736328954
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6115098951032552,0.034993845846384486,0.505953610666204,0.5219240414852624,0.2131654387979862,0.6115098951032553
256apsk,(1.1669334964755929-0.05558789363022057j),1.168256735103632,-0.047599888690754065,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
256apsk,(-0.5493472638282152+0.7561116419934635j),0.9346053880829054,2.199114857512855,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
16apsk,(-0.9762210399274299-0.5636214801906777j),1.1272429603813559,-2.617993877991495,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
128apsk,(-0.4175873295904331+0.24109415714921348j),0.482188314298427,2.6179938779914944,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
bpsk,(1+0j),1.0,0.0,0.27263917340945837,0.059417546023910035,0.27486750035198243,0.27494630802065295,0.11325912302242812,0.27263917340945837
64apsk,(-6.619175222513022e-17-0.36033111626533465j),0.36033111626533465,-1.5707963267948968,0.2818820103037049,2.7544593025554584e-06,0.2397414105454232,0.28173869707004034,0.17027144627263627,0.28188201030370497
128apsk,(0.415687330626162-0.5721445264427728j),0.707209527637693,-0.9424777960769383,0.2878894505202364,0.012344056179224306,0.21126273481985836,0.22790411743849825,0.12262839148227944,0.2878894505202364
64apsk,(-1.1362649126205773+0.5471963421596245j),1.2611589069286713,2.6927937030769655,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
128apsk,(5.905103756918266e-17+0.964376628596854j),0.964376628596854,1.5707963267948966,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
